ProdCodeId	dmdid	Term.from.EMIS	ProductName	Formulation	RouteOfAdministration	DrugSubstanceName	SubstanceStrength	BNFChapter	DrugIssues	Group	Name	Class
6001041000033115	8351611000001101	Captopril 5mg/5ml oral solution	Captopril 5mg/5ml oral solution	Oral solution	Oral	Captopril	1.000mg/1.000ml		2000	ever exclusion	Captopril	ACE
6012441000033118	8485511000001103	Enalapril 1.25mg/5ml oral solution	Enalapril 1.25mg/5ml oral solution	Oral solution	Oral	Enalapril maleate	250.000microgram/1.000ml		300	ever exclusion	Enalapril	ACE
6012541000033117	8485611000001104	Enalapril 1.25mg/5ml oral suspension	Enalapril 1.25mg/5ml oral suspension	Oral suspension	Oral	Enalapril maleate	250.000microgram/1.000ml		80	ever exclusion	Enalapril	ACE
6044541000033115	8622411000001104	Lisinopril 20mg/5ml oral suspension	Lisinopril 20mg/5ml oral suspension	Oral suspension	Oral	Lisinopril	4.000mg/1.000ml		500	ever exclusion	Lisinopril	ACE
6044641000033119	8622311000001106	Lisinopril 20mg/5ml oral solution	Lisinopril 20mg/5ml oral solution	Oral solution	Oral	Lisinopril	4.000mg/1.000ml		300	ever exclusion	Lisinopril	ACE
6180641000033112	18986411000001108	Sevikar HCT 20mg/5mg/12.5mg tablets (Daiichi Sankyo UK Ltd)	Sevikar HCT 20mg/5mg/12.5mg tablets	Tablet	Oral	Amlodipine besilate/ Hydrochlorothiazide/ Olmesartan medoxomil	5.000mg + 12.500mg + 20.000mg	2050502	9000	Combo	Combo	Combo
6180741000033115	18986711000001104	Sevikar HCT 40mg/5mg/12.5mg tablets (Daiichi Sankyo UK Ltd)	Sevikar HCT 40mg/5mg/12.5mg tablets	Tablet	Oral	Amlodipine besilate/ Hydrochlorothiazide/ Olmesartan medoxomil	5.000mg + 12.500mg + 40.000mg	2050502	4000	Combo	Combo	Combo
6180841000033113	18987011000001100	Sevikar HCT 40mg/10mg/12.5mg tablets (Daiichi Sankyo UK Ltd)	Sevikar HCT 40mg/10mg/12.5mg tablets	Tablet	Oral	Amlodipine besilate/ Hydrochlorothiazide/ Olmesartan medoxomil	10.000mg + 12.500mg + 40.000mg	2050502	7000	Combo	Combo	Combo
6180941000033117	18987311000001104	Sevikar HCT 40mg/5mg/25mg tablets (Daiichi Sankyo UK Ltd)	Sevikar HCT 40mg/5mg/25mg tablets	Tablet	Oral	Amlodipine besilate/ Hydrochlorothiazide/ Olmesartan medoxomil	5.000mg + 25.000mg + 40.000mg	2050502	1000	Combo	Combo	Combo
6181041000033110	18987611000001108	Sevikar HCT 40mg/10mg/25mg tablets (Daiichi Sankyo UK Ltd)	Sevikar HCT 40mg/10mg/25mg tablets	Tablet	Oral	Amlodipine besilate/ Hydrochlorothiazide/ Olmesartan medoxomil	10.000mg + 25.000mg + 40.000mg	2050502	5000	Combo	Combo	Combo
6435741000033117	19481911000001104	Irbesartan 37.5mg oral powder sachets	Irbesartan 37.5mg oral powder sachets	 Powder	Oral	Irbesartan	37.500mg		30	Mono	Irbesartan	ARB
6515441000033113	375034009	Valsartan 80mg tablets	Valsartan 80mg tablets	Tablet	Oral	Valsartan	80.000mg		5000	Mono	Valsartan	ARB
6515541000033114	375035005	Valsartan 160mg tablets	Valsartan 160mg tablets	Tablet	Oral	Valsartan	160.000mg		6000	Mono	Valsartan	ARB
6517041000033110	19877111000001100	Ramipril 2.5mg/5ml oral solution sugar free	Ramipril 2.5mg/5ml oral solution sugar free	Oral solution	Oral	Ramipril	500.000microgram/1.000ml		20000	ever exclusion	Ramipril	ACE
6528441000033113	20007411000001100	Valsartan 3mg/ml oral solution	Valsartan 3mg/ml oral solution	Oral solution	Oral	Valsartan	3.000mg/1.000ml		100	Mono	Valsartan	ARB
6528541000033114	20001711000001104	Diovan 3mg/1ml oral solution (Novartis Pharmaceuticals UK Ltd)	Diovan 3mg/1ml oral solution	Oral solution	Oral	Valsartan	3.000mg/1.000ml		2	Mono	Valsartan	ARB
7740641000033112	20478011000001104	Amlodipine 10mg/5ml oral solution	Amlodipine 10mg/5ml oral solution	Oral solution	Oral	Amlodipine	2.000mg/1.000ml		1000	Mono	Amlodipine	CCB
7754841000033119	20418711000001104	Azilsartan medoxomil 20mg tablets	Azilsartan medoxomil 20mg tablets	Tablet	Oral	Azilsartan medoxomil	20.000mg	2050502	200	Mono	Azilsartan	ARB
7754941000033110	449109006	Azilsartan medoxomil 40mg tablets	Azilsartan medoxomil 40mg tablets	Tablet	Oral	Azilsartan medoxomil	40.000mg	2050502	900	Mono	Azilsartan	ARB
7755041000033110	449333009	Azilsartan medoxomil 80mg tablets	Azilsartan medoxomil 80mg tablets	Tablet	Oral	Azilsartan medoxomil	80.000mg	2050502	600	Mono	Azilsartan	ARB
7755141000033114	20350911000001100	Edarbi 20mg tablets (Takeda UK Ltd)	Edarbi 20mg tablets	Tablet	Oral	Azilsartan medoxomil	20.000mg	2050502	20	Mono	Azilsartan	ARB
7755241000033119	20351211000001104	Edarbi 40mg tablets (Takeda UK Ltd)	Edarbi 40mg tablets	Tablet	Oral	Azilsartan medoxomil	40.000mg	2050502	50	Mono	Azilsartan	ARB
7755341000033112	20351811000001104	Edarbi 80mg tablets (Takeda UK Ltd)	Edarbi 80mg tablets	Tablet	Oral	Azilsartan medoxomil	80.000mg	2050502	90	Mono	Azilsartan	ARB
8263341000033116	21939911000001108	Perindopril tosilate 2.5mg tablets	Perindopril tosilate 2.5mg tablets	Tablet	Oral	Perindopril tosilate	2.500mg		70	ever exclusion	Perindopril	ACE
8263441000033110	21940111000001100	Perindopril tosilate 5mg tablets	Perindopril tosilate 5mg tablets	Tablet	Oral	Perindopril tosilate	5.000mg		300	ever exclusion	Perindopril	ACE
8263541000033111	21939811000001104	Perindopril tosilate 10mg tablets	Perindopril tosilate 10mg tablets	Tablet	Oral	Perindopril tosilate	10.000mg		1000	ever exclusion	Perindopril	ACE
8263641000033112	21940011000001100	Perindopril tosilate 5mg / Indapamide 1.25mg tablets	Perindopril tosilate 5mg / Indapamide 1.25mg tablets	Tablet	Oral	Indapamide/ Perindopril tosilate	1.250mg + 5.000mg		800	Combo	Combo	Combo
8264941000033119	4093211000001109	Triapin 2.5mg/2.5mg modified-release tablets (Sanofi)	Triapin 2.5mg/2.5mg modified-release tablets	Modified-release tablet	Oral	Felodipine/ Ramipril	2.500mg + 2.500mg	2050501	300	Combo	Combo	Combo
8275941000033110	14057311000001102	Perindopril erbumine 8mg/5ml oral solution	Perindopril erbumine 8mg/5ml oral solution	Oral solution	Oral	Perindopril erbumine	1.600mg/1.000ml		100	ever exclusion	Perindopril	ACE
8276041000033117	8671311000001103	Perindopril erbumine 4mg/5ml oral suspension	Perindopril erbumine 4mg/5ml oral suspension	Oral suspension	Oral	Perindopril erbumine	800.000microgram/1.000ml		600	ever exclusion	Perindopril	ACE
8276141000033118	14057411000001108	Perindopril erbumine 8mg/5ml oral suspension	Perindopril erbumine 8mg/5ml oral suspension	Oral suspension	Oral	Perindopril erbumine	1.600mg/1.000ml		100	ever exclusion	Perindopril	ACE
8554141000033116	22720311000001108	Ifirmasta 75mg tablets (Consilient Health Ltd)	Ifirmasta 75mg tablets	Tablet	Oral	Irbesartan	75.000mg		20	Mono	Irbesartan	ARB
8554241000033111	22720611000001104	Ifirmasta 150mg tablets (Consilient Health Ltd)	Ifirmasta 150mg tablets	Tablet	Oral	Irbesartan	150.000mg		8	Mono	Irbesartan	ARB
8554341000033118	22720811000001104	Ifirmasta 300mg tablets (Consilient Health Ltd)	Ifirmasta 300mg tablets	Tablet	Oral	Irbesartan	300.000mg		10	Mono	Irbesartan	ARB
8869441000033119	23471511000001104	Perindopril erbumine 4mg/5ml oral solution	Perindopril erbumine 4mg/5ml oral solution	Oral solution	Oral	Perindopril erbumine	800.000microgram/1.000ml		500	ever exclusion	Perindopril	ACE
8961241000033112	23682011000001104	Noyada 5mg/5ml oral solution (Martindale Pharmaceuticals Ltd)	Noyada 5mg/5ml oral solution	Oral solution	Oral	Captopril	1.000mg/1.000ml	2050501	100	ever exclusion	Captopril	ACE
8961341000033119	23681711000001108	Noyada 25mg/5ml oral solution (Martindale Pharmaceuticals Ltd)	Noyada 25mg/5ml oral solution	Oral solution	Oral	Captopril	5.000mg/1.000ml	2050501	300	ever exclusion	Captopril	ACE
9105241000033114	23985011000001108	Perindopril erbumine 4mg / Amlodipine 5mg tablets	Perindopril erbumine 4mg / Amlodipine 5mg tablets	Tablet	Oral	Amlodipine besilate/ Perindopril erbumine	5.000mg + 4.000mg		1000	Combo	Combo	Combo
9105341000033116	23984911000001108	Perindopril erbumine 4mg / Amlodipine 10mg tablets	Perindopril erbumine 4mg / Amlodipine 10mg tablets	Tablet	Oral	Amlodipine besilate/ Perindopril erbumine	10.000mg + 4.000mg		600	Combo	Combo	Combo
9105441000033110	23985211000001104	Perindopril erbumine 8mg / Amlodipine 5mg tablets	Perindopril erbumine 8mg / Amlodipine 5mg tablets	Tablet	Oral	Amlodipine besilate/ Perindopril erbumine	5.000mg + 8.000mg		2000	Combo	Combo	Combo
9105541000033111	23985111000001108	Perindopril erbumine 8mg / Amlodipine 10mg tablets	Perindopril erbumine 8mg / Amlodipine 10mg tablets	Tablet	Oral	Amlodipine besilate/ Perindopril erbumine	10.000mg + 8.000mg		800	Combo	Combo	Combo
9108041000033111	23707311000001108	Captopril 25mg/5ml oral solution sugar free	Captopril 25mg/5ml oral solution sugar free	Oral solution	Oral	Captopril	5.000mg/1.000ml	2050501	8000	ever exclusion	Captopril	ACE
9108141000033110	23707511000001104	Captopril 5mg/5ml oral solution sugar free	Captopril 5mg/5ml oral solution sugar free	Oral solution	Oral	Captopril	1.000mg/1.000ml	2050501	7000	ever exclusion	Captopril	ACE
9118241000033117	8885711000001100	Kenzem SR 60mg capsules (Kent Pharma (UK) Ltd)	Kenzem SR 60mg capsules	Modified-release capsule	Oral	Diltiazem hydrochloride	60.000mg		900	6 month exclusion	Diltiazem	CCB
9118341000033110	8886211000001101	Kenzem SR 90mg capsules (Kent Pharma (UK) Ltd)	Kenzem SR 90mg capsules	Modified-release capsule	Oral	Diltiazem hydrochloride	90.000mg		1000	6 month exclusion	Diltiazem	CCB
9118441000033116	8886511000001103	Kenzem SR 120mg capsules (Kent Pharma (UK) Ltd)	Kenzem SR 120mg capsules	Modified-release capsule	Oral	Diltiazem hydrochloride	120.000mg		300	6 month exclusion	Diltiazem	CCB
9121541000033117	24221811000001104	Parmid XL 2.5mg tablets (Sandoz Ltd)	Parmid XL 2.5mg tablets	Modified-release tablet	Oral	Felodipine	2.500mg		2000	Mono	Felodipine	CCB
9121641000033116	7387911000001103	Parmid XL 5mg tablets (Sandoz Ltd)	Parmid XL 5mg tablets	Modified-release tablet	Oral	Felodipine	5.000mg		9	Mono	Felodipine	CCB
9121741000033113	7388311000001103	Parmid XL 10mg tablets (Sandoz Ltd)	Parmid XL 10mg tablets	Modified-release tablet	Oral	Felodipine	10.000mg		8	Mono	Felodipine	CCB
9159341000033112	24411411000001100	Actelsar HCT 40mg/12.5mg tablets (Actavis UK Ltd)	Actelsar HCT 40mg/12.5mg tablets	Tablet	Oral	Hydrochlorothiazide/ Telmisartan	12.500mg + 40.000mg		9	Combo	Combo	Combo
9159441000033118	24412511000001108	Actelsar HCT 80mg/12.5mg tablets (Actavis UK Ltd)	Actelsar HCT 80mg/12.5mg tablets	Tablet	Oral	Hydrochlorothiazide/ Telmisartan	12.500mg + 80.000mg		8	Combo	Combo	Combo
9159541000033117	24413611000001104	Actelsar HCT 80mg/25mg tablets (Accord Healthcare Ltd)	Actelsar HCT 80mg/25mg tablets	Tablet	Oral	Hydrochlorothiazide/ Telmisartan	25.000mg + 80.000mg		20	Combo	Combo	Combo
9209341000033116	24555211000001104	Tolura 20mg tablets (Consilient Health Ltd)	Tolura 20mg tablets	Tablet	Oral	Telmisartan	20.000mg		1	Mono	Telmisartan	ARB
9209541000033111	24555611000001104	Tolura 80mg tablets (Consilient Health Ltd)	Tolura 80mg tablets	Tablet	Oral	Telmisartan	80.000mg		2	Mono	Telmisartan	ARB
9292641000033116	24573211000001100	Tolucombi 40mg/12.5mg tablets (Consilient Health Ltd)	Tolucombi 40mg/12.5mg tablets	Tablet	Oral	Hydrochlorothiazide/ Telmisartan	12.500mg + 40.000mg		3	Combo	Combo	Combo
9292741000033113	24573411000001104	Tolucombi 80mg/12.5mg tablets (Consilient Health Ltd)	Tolucombi 80mg/12.5mg tablets	Tablet	Oral	Hydrochlorothiazide/ Telmisartan	12.500mg + 80.000mg		2	Combo	Combo	Combo
10210741000033114	29174911000001104	Manidipine hydrochloride 10mg tablets	Manidipine hydrochloride 10mg tablets	Tablet	Oral	Manidipine hydrochloride	10.000mg		1	Mono	Manidipine	CCB
10210841000033116	29175311000001100	Manidipine hydrochloride 20mg tablets	Manidipine hydrochloride 20mg tablets	Tablet	Oral	Manidipine hydrochloride	20.000mg		4	Mono	Manidipine	CCB
10217641000033116	28882211000001100	Molap 4mg tablets (Rivopharm (UK) Ltd)	Molap 4mg tablets	Tablet	Oral	Lacidipine	4.000mg		5	Mono	Lacidipine	CCB
10387441000033111	29826211000001108	Amlodipine 10mg/5ml oral solution sugar free	Amlodipine 10mg/5ml oral solution sugar free	Oral solution	Oral	Amlodipine	2.000mg/1.000ml		4000	Mono	Amlodipine	CCB
10645041000033114	30251811000001104	Lisinopril 5mg/5ml oral solution sugar free	Lisinopril 5mg/5ml oral solution sugar free	Oral solution	Oral	Lisinopril	1.000mg/1.000ml		9000	ever exclusion	Lisinopril	ACE
10943641000033117	31142011000001104	Sacubitril 24mg / Valsartan 26mg tablets	Sacubitril 24mg / Valsartan 26mg tablets	Tablet	Oral	Sacubitril/ Valsartan	24.000mg + 26.000mg	2050502	70000	Combo	Combo	Combo
10943741000033114	31142111000001104	Sacubitril 49mg / Valsartan 51mg tablets	Sacubitril 49mg / Valsartan 51mg tablets	Tablet	Oral	Sacubitril/ Valsartan	49.000mg + 51.000mg	2050502	70000	Combo	Combo	Combo
10943841000033116	31142211000001108	Sacubitril 97mg / Valsartan 103mg tablets	Sacubitril 97mg / Valsartan 103mg tablets	Tablet	Oral	Sacubitril/ Valsartan	97.000mg + 103.000mg	2050502	80000	Combo	Combo	Combo
10943941000033112	31136811000001108	Entresto 24mg/26mg tablets (Novartis Pharmaceuticals UK Ltd)	Entresto 24mg/26mg tablets	Tablet	Oral	Sacubitril/ Valsartan	24.000mg + 26.000mg	2050502	20000	Combo	Combo	Combo
10944041000033114	31136411000001108	Entresto 49mg/51mg tablets (Novartis Pharmaceuticals UK Ltd)	Entresto 49mg/51mg tablets	Tablet	Oral	Sacubitril/ Valsartan	49.000mg + 51.000mg	2050502	20000	Combo	Combo	Combo
10944141000033113	31138011000001104	Entresto 97mg/103mg tablets (Novartis Pharmaceuticals UK Ltd)	Entresto 97mg/103mg tablets	Tablet	Oral	Sacubitril/ Valsartan	97.000mg + 103.000mg	2050502	30000	Combo	Combo	Combo
12372341000033117	34685211000001104	Nidef 30mg modified-release tablets (Morningside Healthcare Ltd)	Nidef 30mg modified-release tablets	Modified-release tablet	Oral	Nifedipine	30.000mg		900	Mono	Nifedipine	CCB
12372441000033111	34685811000001104	Nidef 60mg modified-release tablets (Morningside Healthcare Ltd)	Nidef 60mg modified-release tablets	Modified-release tablet	Oral	Nifedipine	60.000mg		700	Mono	Nifedipine	CCB
12682241000033110	36237311000001104	Amlodipine 5mg/5ml oral suspension sugar free	Amlodipine 5mg/5ml oral suspension sugar free	Oral suspension	Oral	Amlodipine	1.000mg/1.000ml		2000	Mono	Amlodipine	CCB
13344441000033112	38019311000001104	Lacidipine 6mg tablets	Lacidipine 6mg tablets	Tablet	Oral	Lacidipine	6.000mg		1000	Mono	Lacidipine	CCB
13422241000033114	429828006	Amlodipine 2.5mg tablets	Amlodipine 2.5mg tablets	Tablet	Oral	Amlodipine	2.500mg		20000	Mono	Amlodipine	CCB
13443441000033115	38240211000001104	Lisoretic 10mg/12.5mg tablets (Bristol Laboratories Ltd)	Lisoretic 10mg/12.5mg tablets	Tablet	Oral	Hydrochlorothiazide/ Lisinopril	12.500mg + 10.000mg		2	Combo	Combo	Combo
13443541000033119	38240011000001104	Lisoretic 20mg/12.5mg tablets (Bristol Laboratories Ltd)	Lisoretic 20mg/12.5mg tablets	Tablet	Oral	Hydrochlorothiazide/ Lisinopril	12.500mg + 20.000mg		7	Combo	Combo	Combo
13740241000033119	38955411000001112	Enalapril 20mg tablets (Imported)	Enalapril 20mg tablets	Tablet		Enalapril maleate	20.000mg		1	ever exclusion	Enalapril	ACE
13771541000033112	18519711000001104	Diltiazem 0.2% cream	Diltiazem 0.2% cream	Cream	Transdermal	Diltiazem hydrochloride	2.000mg/1.000gram		60	6 month exclusion	Diltiazem	CCB
13788341000033118	39214711000001104	Dexipress MR 20mg tablets (Dexcel-Pharma Ltd)	Dexipress MR 20mg tablets	Modified-release tablet	Oral	Nifedipine	20.000mg		8	Mono	Nifedipine	CCB
61741000033118	NA	Angiopine Capsules 5 mg							2000	Mono	Nifedipine	CCB
65841000033113	NA	Angiopine 40 La M/R tablets 40 mg							200	Mono	Nifedipine	CCB
177241000033117	NA	Cardene Capsules							500	Mono	Nicardipine	CCB
333841000033118	NA	Cordilox Injection 2.5 mg/ml, 2 ml ampoule							3	Mono	Verapamil	Verapamil
770241000033110	NA	Innovace Titration pack							300	ever exclusion	Enalapril	ACE
770441000033111	NA	Innovace Melt Wafers 10 mg							100	ever exclusion	Enalapril	ACE
770541000033112	NA	Innovace Melt Wafers 2.5 mg							40	ever exclusion	Enalapril	ACE
770641000033113	NA	Innovace Melt Wafers 20 mg							20	ever exclusion	Enalapril	ACE
770741000033116	NA	Innovace Melt Wafers 5 mg							100	ever exclusion	Enalapril	ACE
770841000033114	NA	Innovace Melt Wafers 10 mg							5	ever exclusion	Enalapril	ACE
770941000033118	NA	Innovace Melt Wafers 2.5 mg							1	ever exclusion	Enalapril	ACE
771041000033111	NA	Innovace Melt Wafers 20 mg							7	ever exclusion	Enalapril	ACE
771141000033110	NA	Innovace Melt Wafers 5 mg							6	ever exclusion	Enalapril	ACE
971941000033119	NA	Nimodrel Mr M/R tablets 10 mg							10000	Mono	Nifedipine	CCB
972041000033113	NA	Nimodrel Mr M/R tablets 20 mg							20000	Mono	Nifedipine	CCB
1041441000033117	NA	Parmid (Metoclopramide) Tablets 10 mg							3	Mono	Felodipine	CCB
1274841000033112	NA	Securon Tablets 160 mg							900	Mono	Verapamil	Verapamil
1274941000033116	NA	Securon Tablets 40 mg							2000	Mono	Verapamil	Verapamil
1275041000033116	NA	Securon Tablets 80 mg							3000	Mono	Verapamil	Verapamil
1504841000033113	NA	Vascace Tablets 250 micrograms							300	ever exclusion	Cilazapril	ACE
1727641000033113	NA	Dilcardia Xl M/R capsules 120 mg							1	6 month exclusion	Diltiazem	CCB
1727741000033116	NA	Dilcardia Xl M/R capsules 180 mg							50	6 month exclusion	Diltiazem	CCB
1727841000033114	NA	Dilcardia Xl M/R capsules 240 mg							20	6 month exclusion	Diltiazem	CCB
1747041000033116	NA	Optil Sr 90 M/R capsules 90 mg							800	6 month exclusion	Diltiazem	CCB
1747141000033117	NA	Optil Sr 120 M/R capsules 120 mg							500	6 month exclusion	Diltiazem	CCB
1747241000033112	NA	Optil Sr 180 M/R capsules 180 mg							300	6 month exclusion	Diltiazem	CCB
1747341000033119	NA	Optil Xl 240 M/R capsules 240 mg							1000	6 month exclusion	Diltiazem	CCB
1747441000033113	NA	Optil Xl 300 M/R capsules 300 mg							900	6 month exclusion	Diltiazem	CCB
1834241000033117	NA	Triapin Mite Tablets							1000	Combo	Combo	Combo
4521441000033112	NA	Tritace Tablet Titration Pack 7 x 2.5 mg, 21 x 5 mg, 7 x 10 mg							10000	ever exclusion	Ramipril	ACE
12090641000033119	13600911000001104	Tritace titration pack tablets (Sanofi)	Tritace titration pack tablets	Not applicable					1000	ever exclusion	Ramipril	ACE
143141000033118	NA	Berkatens Tablets 120 mg							100	Mono	Verapamil	Verapamil
143241000033113	NA	Berkatens Tablets 160 mg							100	Mono	Verapamil	Verapamil
143341000033115	NA	Berkatens Tablets 40 mg							300	Mono	Verapamil	Verapamil
143441000033114	NA	Berkatens Tablets 80 mg							500	Mono	Verapamil	Verapamil
163541000033117	NA	Britiazim Tablets 60 mg							900	6 month exclusion	Diltiazem	CCB
210241000033111	NA	Calanif Capsules 10 mg							100	Mono	Nifedipine	CCB
210341000033118	NA	Calanif Capsules 5 mg							100	Mono	Nifedipine	CCB
971041000033115	NA	Nifensar Xl M/R tablets 20 mg							40000	Mono	Nifedipine	CCB
971741000033117	NA	Nifelease M/R tablets 20 mg							900	Mono	Nifedipine	CCB
1580941000033112	NA	Calazem M/R tablets 60 mg							30	6 month exclusion	Diltiazem	CCB
1659641000033111	NA	Nivaten Retard M/R tablets 10 mg							30	Mono	Nifedipine	CCB
1776541000033110	NA	Nivaten Retard M/R tablets 20 mg							100	Mono	Nifedipine	CCB
1893341000033116	NA	Capto-Co Tablets 12.5 mg/25 mg							10	Combo	Captopril	Combo
1918241000033114	NA	Ednyt Tablets 2.5 mg							4	ever exclusion	Enalopril	ACE
1918341000033116	NA	Ednyt Tablets 5 mg							20	ever exclusion	Enalopril	ACE
1918441000033110	NA	Ednyt Tablets 10 mg							2	ever exclusion	Enalopril	ACE
1918541000033111	NA	Ednyt Tablets 20 mg							9	ever exclusion	Enalopril	ACE
2068941000033111	NA	Nifedotard 20 MR M/R tablets 20 mg							20	Mono	Nifedipine	CCB
2760541000033117	NA	Anoheal Cream 2 %							9000	6 month exclusion	Diltiazem	CCB
4503941000033114	NA	Felendil Xl M/R tablets 2.5 mg							20	Mono	Felodipine	CCB
4504041000033111	NA	Felendil Xl M/R tablets 5 mg							30	Mono	Felodipine	CCB
4504141000033110	NA	Felendil Xl M/R tablets 10 mg							2	Mono	Felodipine	CCB
